,Class,X,Y
8983,FOXP3-CD4+,6742,16368
8984,FOXP3+CD4+,6750,17317
8985,FOXP3-CD4+,6760,17344
8986,FOXP3-CD4+,6777,16935
8987,FOXP3-CD4+,6782,17616
8988,FOXP3-CD4+,6794,17062
8989,FOXP3-CD4+,6796,16531
8990,FOXP3-CD4+,6801,17603
8991,FOXP3-CD4+,6809,17660
8992,FOXP3-CD4+,6817,17614
8993,FOXP3-CD4+,6826,17159
8994,FOXP3-CD4+,6827,17674
8995,CD8+,6831,16521
8996,CD8+,6833,16610
8997,CD8+,6850,17542
8998,FOXP3-CD4+,6851,17700
8999,FOXP3-CD4+,6854,16872
9000,FOXP3-CD4+,6865,17069
9001,FOXP3-CD4+,6866,16880
9002,FOXP3-CD4+,6869,17345
9003,FOXP3-CD4+,6874,17559
9004,CD8+,6877,17612
9005,FOXP3+CD4+,6905,16896
9006,FOXP3-CD4+,6918,17339
9007,CD8+,6936,16191
9008,FOXP3-CD4+,6982,16148
9009,FOXP3-CD4+,7021,16314
9010,CD8+,7025,16107
9011,FOXP3-CD4+,7025,16200
9012,CD8+,7065,16507
9013,FOXP3-CD4+,7078,16479
9014,FOXP3-CD4+,7082,16174
9015,CD8+,7084,16293
9016,CD8+,7094,16202
9017,CD8+,7096,16573
9018,CD8+,7099,16803
9019,CD8+,7103,16499
9020,FOXP3-CD4+,7113,16768
9021,CD8+,7117,16888
9022,CD8+,7122,16223
9023,CD8+,7122,16464
9024,CD8+,7129,16929
9025,CD8+,7130,16362
9026,FOXP3-CD4+,7131,16437
9027,FOXP3-CD4+,7136,16482
9028,FOXP3-CD4+,7136,16786
9029,CD8+,7139,16185
9030,CD8+,7143,16270
9031,FOXP3-CD4+,7143,16701
9032,CD8+,7145,16341
9033,FOXP3-CD4+,7147,16171
9034,CD8+,7152,16894
9035,CD8+,7160,16943
9036,CD8+,7161,16633
9037,FOXP3-CD4+,7166,16401
9038,CD8+,7173,16298
9039,CD8+,7176,16247
9040,CD8+,7187,16275
9041,CD8+,7199,16920
9042,CD8+,7203,17120
9043,CD8+,7207,17066
9044,FOXP3-CD4+,7212,16897
9045,FOXP3-CD4+,7217,16482
9046,CD8+,7225,16172
9047,CD8+,7229,17148
9048,CD8+,7240,16167
9049,CD8+,7246,16491
9050,CD8+,7250,16729
9051,CD8+,7252,16216
9052,FOXP3-CD4+,7253,17573
9053,CD8+,7259,17217
9054,CD8+,7261,16157
9055,FOXP3-CD4+,7262,17555
9056,FOXP3-CD4+,7266,16401
9057,CD8+,7267,16191
9058,CD8+,7271,17596
9059,FOXP3-CD4+,7272,17295
9060,CD8+,7286,16487
9061,FOXP3-CD4+,7290,17637
9062,FOXP3-CD4+,7294,16688
9063,CD8+,7296,16388
9064,CD8+,7296,17199
9065,FOXP3-CD4+,7301,17645
9066,CD8+,7302,16134
9067,CD8+,7302,16418
9068,CD8+,7304,16853
9069,CD8+,7308,16652
9070,FOXP3-CD4+,7308,16687
9071,FOXP3-CD4+,7310,16507
9072,CD8+,7317,16856
9073,CD8+,7325,16668
9074,CD8+,7327,16270
9075,CD8+,7329,16588
9076,CD8+,7333,16287
9077,CD8+,7336,16387
9078,FOXP3-CD4+,7336,17174
9079,CD8+,7336,17867
9080,CD8+,7338,16213
9081,CD8+,7340,16334
9082,FOXP3-CD4+,7341,17195
9083,FOXP3-CD4+,7341,17688
9084,FOXP3-CD4+,7346,17643
9085,FOXP3-CD4+,7346,17808
9086,CD8+,7348,16453
9087,CD8+,7351,17592
9088,CD8+,7352,16625
9089,FOXP3-CD4+,7354,16178
9090,FOXP3-CD4+,7354,17272
9091,CD8+,7356,16701
9092,FOXP3-CD4+,7356,17489
9093,FOXP3-CD4+,7357,17798
9094,CD8+,7358,17540
9095,CD8+,7362,16027
9096,FOXP3-CD4+,7364,17199
9097,CD8+,7364,17895
9098,CD8+,7365,16267
9099,CD8+,7368,16041
9100,CD8+,7370,16473
9101,CD8+,7373,16374
9102,CD8+,7376,16643
9103,FOXP3-CD4+,7377,17297
9104,FOXP3-CD4+,7389,16934
9105,FOXP3-CD4+,7392,16767
9106,CD8+,7396,16036
9107,CD8+,7401,17313
9108,FOXP3-CD4+,7410,16691
9109,FOXP3-CD4+,7410,17699
9110,FOXP3-CD4+,7413,17906
9111,CD8+,7417,16817
9112,CD8+,7421,16030
9113,CD8+,7421,16685
9114,CD8+,7422,16657
9115,FOXP3-CD4+,7422,17479
9116,CD8+,7423,16339
9117,CD8+,7429,16409
9118,FOXP3-CD4+,7431,16327
9119,CD8+,7441,16234
9120,FOXP3-CD4+,7443,16047
9121,FOXP3-CD4+,7444,17238
9122,CD8+,7448,16364
9123,CD8+,7449,16032
9124,FOXP3-CD4+,7449,16798
9125,FOXP3-CD4+,7455,16444
9126,CD8+,7457,16072
9127,CD8+,7459,16016
9128,FOXP3-CD4+,7459,16173
9129,CD8+,7460,16492
9130,CD8+,7465,17188
9131,CD8+,7468,16694
9132,FOXP3-CD4+,7472,16170
9133,CD8+,7474,16297
9134,CD8+,7476,16942
9135,CD8+,7482,16677
9136,CD8+,7490,16731
9137,FOXP3-CD4+,7496,16750
9138,FOXP3-CD4+,7507,16482
9139,CD8+,7511,16423
9140,FOXP3-CD4+,7519,16210
9141,FOXP3-CD4+,7525,16289
9142,CD8+,7525,16341
9143,CD8+,7531,16030
9144,FOXP3-CD4+,7533,16216
9145,CD8+,7542,16642
9146,FOXP3-CD4+,7550,16401
9147,FOXP3-CD4+,7561,16689
9148,FOXP3-CD4+,7568,16713
9149,FOXP3-CD4+,7569,16700
9150,FOXP3-CD4+,7578,16690
9151,CD8+,7579,16860
9152,CD8+,7590,16411
9153,FOXP3+CD4+,7603,16061
9154,FOXP3-CD4+,7605,16885
9155,CD8+,7612,16405
9156,FOXP3-CD4+,7616,16226
9157,CD8+,7616,16362
9158,CD8+,7630,16891
9159,FOXP3-CD4+,7632,16038
9160,FOXP3-CD4+,7635,16766
9161,FOXP3-CD4+,7649,16703
9162,FOXP3-CD4+,7654,16049
9163,FOXP3-CD4+,7665,16722
9164,FOXP3-CD4+,7674,16750
9165,FOXP3-CD4+,7677,16696
9166,FOXP3-CD4+,7683,16844
9167,CD8+,7685,16582
9168,CD8+,7685,16603
9169,CD8+,7687,16224
9170,CD8+,7720,16691
9171,FOXP3-CD4+,7723,16736
9172,CD8+,7726,16157
9173,CD8+,7747,16586
9174,CD8+,7789,16574
9175,CD8+,7796,16450
9176,CD8+,7803,16126
9177,FOXP3-CD4+,7804,16651
9178,CD8+,7820,16069
9179,FOXP3-CD4+,7841,16584
9180,CD8+,7845,16141
9181,CD8+,7849,16511
9182,CD8+,7866,16289
9183,CD8+,7880,16292
9184,CD8+,7905,16086
9185,CD8+,7938,16227
9186,CD8+,7949,16086
9187,FOXP3-CD4+,7956,16498
9188,CD8+,7961,16521
9189,FOXP3-CD4+,7983,16047
9190,CD8+,7991,16090
9191,CD8+,8016,16204
9192,CD8+,8021,16361
9193,FOXP3-CD4+,8045,16257
9194,FOXP3-CD4+,8085,16159
9195,CD8+,8131,16266
9196,FOXP3-CD4+,8135,16111
9197,FOXP3-CD4+,8141,16245
9198,CD8+,8177,16055
9199,FOXP3-CD4+,8196,16113
9200,FOXP3-CD4+,8242,16030
9201,CD8+,8299,16025
9202,FOXP3-CD4+,3853,18426
9203,FOXP3-CD4+,3877,18422
9204,FOXP3-CD4+,3898,18406
9205,FOXP3-CD4+,3913,18404
9206,FOXP3-CD4+,3934,18476
9207,FOXP3-CD4+,3935,18309
9208,FOXP3-CD4+,3972,18424
9209,FOXP3-CD4+,3974,18271
9210,FOXP3-CD4+,3986,18277
9211,CD8+,3990,18327
9212,FOXP3-CD4+,4008,18344
9213,FOXP3-CD4+,4020,18031
9214,FOXP3-CD4+,4028,18215
9215,CD8+,4030,18394
9216,FOXP3-CD4+,4033,18341
9217,FOXP3-CD4+,4052,18419
9218,CD8+,4058,18219
9219,FOXP3-CD4+,4067,18395
9220,CD8+,4068,18028
9221,FOXP3-CD4+,4069,18359
9222,CD8+,4071,18417
9223,FOXP3-CD4+,4085,18020
9224,CD8+,4106,18244
9225,CD8+,4110,18018
9226,FOXP3-CD4+,4122,18052
9227,CD8+,4142,18076
9228,CD8+,4143,18046
9229,FOXP3-CD4+,4144,18090
9230,CD8+,4156,18170
9231,CD8+,4178,18043
9232,FOXP3-CD4+,4186,18029
9233,FOXP3-CD4+,4191,18044
9234,FOXP3+CD4+,4194,18012
9235,FOXP3-CD4+,4204,18039
9236,FOXP3-CD4+,4210,18074
9237,CD8+,4218,18278
9238,CD8+,4220,18053
9239,CD8+,4221,18099
9240,CD8+,4236,18024
9241,CD8+,4252,18334
9242,CD8+,4261,18031
9243,CD8+,4264,18225
9244,FOXP3-CD4+,4269,18367
9245,CD8+,4274,18080
9246,CD8+,4279,18381
9247,CD8+,4282,18716
9248,CD8+,4290,18122
9249,FOXP3-CD4+,4296,18763
9250,FOXP3-CD4+,4300,18826
9251,FOXP3-CD4+,4300,18967
9252,FOXP3-CD4+,4301,18016
9253,FOXP3-CD4+,4304,18427
9254,CD8+,4308,18080
9255,FOXP3-CD4+,4312,18695
9256,FOXP3-CD4+,4312,18822
9257,FOXP3-CD4+,4318,19004
9258,CD8+,4322,18925
9259,FOXP3-CD4+,4329,19210
9260,CD8+,4331,18010
9261,CD8+,4339,18058
9262,CD8+,4344,18189
9263,FOXP3-CD4+,4346,19354
9264,CD8+,4349,18105
9265,CD8+,4349,19308
9266,FOXP3-CD4+,4350,18314
9267,CD8+,4352,18163
9268,CD8+,4353,18226
9269,FOXP3-CD4+,4355,18246
9270,CD8+,4355,19150
9271,CD8+,4357,19341
9272,CD8+,4360,18749
9273,CD8+,4362,18928
9274,FOXP3-CD4+,4362,19435
9275,FOXP3+CD4+,4364,18440
9276,CD8+,4365,19409
9277,CD8+,4369,18039
9278,CD8+,4369,18700
9279,CD8+,4370,18940
9280,FOXP3-CD4+,4370,19819
9281,CD8+,4371,18853
9282,FOXP3-CD4+,4372,18955
9283,FOXP3-CD4+,4380,18017
9284,FOXP3-CD4+,4381,18095
9285,CD8+,4381,18508
9286,CD8+,4385,18225
9287,CD8+,4385,19333
9288,CD8+,4386,19197
9289,CD8+,4390,19137
9290,CD8+,4391,18743
9291,FOXP3-CD4+,4391,18887
9292,CD8+,4391,18997
9293,CD8+,4393,18261
9294,FOXP3-CD4+,4393,18700
9295,CD8+,4395,18174
9296,CD8+,4395,19317
9297,CD8+,4397,19346
9298,CD8+,4404,18683
9299,CD8+,4412,18450
9300,FOXP3-CD4+,4414,18721
9301,FOXP3-CD4+,4416,19083
9302,FOXP3-CD4+,4416,19097
9303,CD8+,4417,19113
9304,CD8+,4417,19406
9305,FOXP3-CD4+,4418,18780
9306,FOXP3-CD4+,4419,19469
9307,FOXP3-CD4+,4420,18862
9308,CD8+,4420,19426
9309,FOXP3-CD4+,4421,18342
9310,FOXP3-CD4+,4422,18224
9311,FOXP3-CD4+,4424,18023
9312,CD8+,4424,18192
9313,CD8+,4424,18544
9314,CD8+,4426,19283
9315,CD8+,4427,18997
9316,CD8+,4431,19073
9317,CD8+,4431,19404
9318,FOXP3-CD4+,4433,19485
9319,FOXP3-CD4+,4436,18487
9320,CD8+,4437,19216
9321,CD8+,4443,18396
9322,CD8+,4443,19071
9323,CD8+,4444,18573
9324,CD8+,4448,19379
9325,FOXP3-CD4+,4448,19948
9326,FOXP3-CD4+,4453,18510
9327,CD8+,4453,19343
9328,FOXP3-CD4+,4454,18857
9329,CD8+,4455,18074
9330,FOXP3-CD4+,4455,18495
9331,CD8+,4455,19217
9332,CD8+,4457,19023
9333,CD8+,4458,19449
9334,CD8+,4459,18558
9335,CD8+,4459,19461
9336,FOXP3-CD4+,4460,18462
9337,FOXP3-CD4+,4461,18118
9338,CD8+,4462,19095
9339,CD8+,4462,19280
9340,CD8+,4463,19413
9341,FOXP3-CD4+,4464,18281
9342,CD8+,4464,19108
9343,FOXP3-CD4+,4466,18350
9344,FOXP3-CD4+,4467,19185
9345,CD8+,4468,18579
9346,FOXP3-CD4+,4468,18860
9347,FOXP3-CD4+,4473,18328
9348,FOXP3-CD4+,4473,19078
9349,CD8+,4477,18507
9350,CD8+,4477,19299
9351,CD8+,4479,18081
9352,CD8+,4479,19497
9353,FOXP3-CD4+,4480,18417
9354,FOXP3-CD4+,4481,18355
9355,FOXP3-CD4+,4481,18481
9356,CD8+,4481,19335
9357,CD8+,4483,19233
9358,CD8+,4483,19255
9359,FOXP3-CD4+,4484,19173
9360,CD8+,4485,19274
9361,FOXP3-CD4+,4487,19132
9362,CD8+,4488,18759
9363,CD8+,4489,19482
9364,FOXP3-CD4+,4490,18322
9365,FOXP3-CD4+,4491,19005
9366,CD8+,4492,19066
9367,CD8+,4492,19426
9368,FOXP3-CD4+,4492,19460
9369,CD8+,4493,19834
9370,CD8+,4495,18922
9371,CD8+,4495,19197
9372,CD8+,4497,18578
9373,CD8+,4497,19325
9374,FOXP3-CD4+,4498,18458
9375,CD8+,4500,19382
9376,CD8+,4502,18391
9377,CD8+,4503,19796
9378,CD8+,4504,19109
9379,CD8+,4505,19290
9380,CD8+,4510,18506
9381,CD8+,4511,18022
9382,FOXP3-CD4+,4511,19038
9383,CD8+,4514,19267
9384,FOXP3-CD4+,4517,19379
9385,CD8+,4518,19163
9386,CD8+,4520,19317
9387,FOXP3-CD4+,4523,19195
9388,CD8+,4524,18586
9389,CD8+,4524,18664
9390,CD8+,4525,19090
9391,CD8+,4525,19342
9392,FOXP3-CD4+,4528,18331
9393,CD8+,4528,19214
9394,CD8+,4529,19118
9395,FOXP3-CD4+,4530,18732
9396,CD8+,4533,18273
9397,FOXP3-CD4+,4533,19185
9398,CD8+,4534,19498
9399,CD8+,4537,18398
9400,CD8+,4537,18598
9401,CD8+,4537,19052
9402,CD8+,4537,19430
9403,CD8+,4540,18445
9404,CD8+,4540,19399
9405,CD8+,4542,19142
9406,CD8+,4543,19016
9407,CD8+,4544,18524
9408,CD8+,4544,19206
9409,CD8+,4545,18886
9410,FOXP3-CD4+,4553,19086
9411,CD8+,4554,18654
9412,CD8+,4554,18737
9413,FOXP3-CD4+,4554,19547
9414,CD8+,4556,18484
9415,CD8+,4557,19154
9416,CD8+,4558,19323
9417,CD8+,4560,19370
9418,CD8+,4561,18953
9419,CD8+,4562,19885
9420,CD8+,4563,18778
9421,FOXP3-CD4+,4565,18514
9422,CD8+,4566,19074
9423,FOXP3-CD4+,4567,19792
9424,CD8+,4568,18608
9425,CD8+,4570,19431
9426,FOXP3-CD4+,4575,19322
9427,CD8+,4576,19241
9428,CD8+,4578,18342
9429,CD8+,4578,18446
9430,FOXP3-CD4+,4583,18411
9431,CD8+,4583,18991
9432,CD8+,4584,19023
9433,CD8+,4585,18967
9434,CD8+,4587,19102
9435,CD8+,4587,19332
9436,CD8+,4588,18912
9437,CD8+,4588,19309
9438,CD8+,4589,18747
9439,CD8+,4591,19001
9440,CD8+,4593,19261
9441,FOXP3-CD4+,4596,18346
9442,FOXP3-CD4+,4596,19800
9443,CD8+,4598,19485
9444,CD8+,4600,18594
9445,FOXP3-CD4+,4600,19610
9446,FOXP3-CD4+,4601,18805
9447,CD8+,4605,18297
9448,CD8+,4606,19175
9449,CD8+,4608,18842
9450,CD8+,4609,19302
9451,CD8+,4613,19433
9452,CD8+,4615,18965
9453,FOXP3-CD4+,4616,18348
9454,CD8+,4619,19197
9455,CD8+,4620,18467
9456,CD8+,4620,18639
9457,FOXP3-CD4+,4622,19035
9458,CD8+,4622,19974
9459,CD8+,4623,18447
9460,CD8+,4623,19126
9461,FOXP3-CD4+,4623,19707
9462,CD8+,4624,18291
9463,FOXP3-CD4+,4626,18357
9464,FOXP3-CD4+,4627,18165
9465,FOXP3-CD4+,4631,18267
9466,FOXP3-CD4+,4632,18695
9467,FOXP3-CD4+,4633,19249
9468,CD8+,4634,18570
9469,CD8+,4635,18726
9470,FOXP3-CD4+,4637,19098
9471,CD8+,4639,19165
9472,CD8+,4641,19891
9473,FOXP3-CD4+,4644,18881
9474,CD8+,4648,19213
9475,CD8+,4652,19571
9476,CD8+,4654,19321
9477,FOXP3-CD4+,4655,19280
9478,CD8+,4664,19119
9479,CD8+,4664,19511
9480,CD8+,4668,19252
9481,CD8+,4669,18624
9482,CD8+,4671,18514
9483,FOXP3-CD4+,4672,18369
9484,CD8+,4672,19856
9485,CD8+,4674,18601
9486,FOXP3-CD4+,4675,18659
9487,CD8+,4677,18557
9488,FOXP3-CD4+,4677,19462
9489,FOXP3-CD4+,4680,18355
9490,CD8+,4680,18493
9491,CD8+,4681,18966
9492,FOXP3-CD4+,4682,18394
9493,CD8+,4684,18226
9494,FOXP3-CD4+,4686,18927
9495,FOXP3-CD4+,4687,19400
9496,FOXP3-CD4+,4687,19627
9497,CD8+,4688,19963
9498,CD8+,4690,19127
9499,CD8+,4691,19313
9500,FOXP3+CD4+,4693,19285
9501,FOXP3-CD4+,4696,19387
9502,FOXP3-CD4+,4699,18275
9503,CD8+,4706,18623
9504,CD8+,4706,19226
9505,CD8+,4707,19648
9506,CD8+,4707,19949
9507,FOXP3-CD4+,4709,19329
9508,FOXP3-CD4+,4710,18798
9509,CD8+,4711,19858
9510,FOXP3-CD4+,4712,19498
9511,CD8+,4713,18685
9512,CD8+,4713,19924
9513,CD8+,4717,19777
9514,CD8+,4718,18291
9515,FOXP3-CD4+,4718,19299
9516,CD8+,4723,19825
9517,CD8+,4725,18236
9518,CD8+,4725,19589
9519,FOXP3-CD4+,4727,18829
9520,FOXP3-CD4+,4728,19448
9521,FOXP3-CD4+,4729,19234
9522,FOXP3-CD4+,4731,18653
9523,FOXP3-CD4+,4734,19416
9524,FOXP3-CD4+,4734,19987
9525,FOXP3-CD4+,4743,18647
9526,CD8+,4743,19940
9527,FOXP3-CD4+,4746,18414
9528,FOXP3-CD4+,4746,18971
9529,CD8+,4748,18802
9530,FOXP3-CD4+,4749,19321
9531,FOXP3-CD4+,4754,18549
9532,FOXP3-CD4+,4757,18233
9533,FOXP3-CD4+,4765,18640
9534,FOXP3-CD4+,4769,18209
9535,FOXP3-CD4+,4769,18968
9536,FOXP3-CD4+,4770,19213
9537,FOXP3-CD4+,4775,19268
9538,CD8+,4775,19854
9539,CD8+,4776,19657
9540,FOXP3-CD4+,4776,19869
9541,CD8+,4777,19736
9542,FOXP3-CD4+,4779,18125
9543,FOXP3-CD4+,4781,18596
9544,CD8+,4783,18034
9545,CD8+,4783,19437
9546,CD8+,4787,19821
9547,CD8+,4794,18290
9548,FOXP3-CD4+,4795,18998
9549,FOXP3-CD4+,4797,19602
9550,CD8+,4800,19907
9551,CD8+,4801,18031
9552,CD8+,4806,19936
9553,CD8+,4808,18144
9554,CD8+,4812,19631
9555,CD8+,4813,19899
9556,FOXP3-CD4+,4814,19821
9557,CD8+,4824,19769
9558,CD8+,4825,19442
9559,FOXP3-CD4+,4827,18986
9560,CD8+,4831,18263
9561,FOXP3-CD4+,4831,19647
9562,CD8+,4837,19905
9563,CD8+,4840,18255
9564,FOXP3-CD4+,4849,19497
9565,CD8+,4854,18190
9566,CD8+,4860,19069
9567,CD8+,4862,19912
9568,CD8+,4863,19297
9569,FOXP3-CD4+,4863,19969
9570,FOXP3+CD4+,4865,18154
9571,CD8+,4865,19408
9572,FOXP3-CD4+,4868,18422
9573,FOXP3-CD4+,4869,18445
9574,CD8+,4878,19082
9575,CD8+,4884,19956
9576,FOXP3-CD4+,4885,19544
9577,CD8+,4888,19658
9578,CD8+,4895,19228
9579,CD8+,4898,19458
9580,CD8+,4900,19054
9581,FOXP3-CD4+,4900,19964
9582,CD8+,4906,19744
9583,CD8+,4908,19266
9584,CD8+,4912,19095
9585,FOXP3-CD4+,4921,19469
9586,CD8+,4924,19356
9587,FOXP3-CD4+,4927,19884
9588,CD8+,4936,19260
9589,FOXP3-CD4+,4948,19081
9590,CD8+,4948,19289
9591,CD8+,4952,19696
9592,CD8+,4957,19564
9593,CD8+,4958,19743
9594,CD8+,4965,19505
9595,CD8+,4972,19355
9596,FOXP3-CD4+,4973,19812
9597,CD8+,4978,19418
9598,CD8+,4978,19581
9599,FOXP3-CD4+,4984,18846
9600,CD8+,4987,19393
9601,CD8+,4988,19815
9602,CD8+,4992,19343
9603,CD8+,4996,19497
9604,CD8+,5002,19417
9605,CD8+,5003,19461
9606,CD8+,5004,19396
9607,CD8+,5005,19604
9608,CD8+,5011,19226
9609,CD8+,5014,19335
9610,CD8+,5016,19253
9611,CD8+,5016,19785
9612,CD8+,5019,19120
9613,CD8+,5023,19240
9614,CD8+,5028,19443
9615,CD8+,5036,19623
9616,CD8+,5038,19332
9617,CD8+,5039,19414
9618,CD8+,5044,19560
9619,CD8+,5047,19435
9620,FOXP3-CD4+,5047,19793
9621,CD8+,5056,19519
9622,CD8+,5058,19460
9623,CD8+,5062,19349
9624,CD8+,5066,19605
9625,CD8+,5077,19682
9626,CD8+,5080,19573
9627,FOXP3-CD4+,5082,19387
9628,CD8+,5083,19179
9629,CD8+,5084,19159
9630,CD8+,5086,19726
9631,CD8+,5095,19256
9632,CD8+,5102,19472
9633,CD8+,5112,19612
9634,FOXP3-CD4+,5121,19160
9635,CD8+,5122,19318
9636,CD8+,5130,19510
9637,CD8+,5131,19566
9638,CD8+,5142,19269
9639,CD8+,5142,19678
9640,CD8+,5153,19341
9641,FOXP3-CD4+,5165,18845
9642,CD8+,5175,19302
9643,FOXP3-CD4+,5195,18877
9644,CD8+,5197,19476
9645,CD8+,5198,19363
9646,CD8+,5200,18742
9647,CD8+,5202,19380
9648,CD8+,5203,18845
9649,CD8+,5205,18641
9650,CD8+,5212,18584
9651,CD8+,5212,18743
9652,FOXP3+CD4+,5212,18790
9653,CD8+,5214,18894
9654,CD8+,5222,18772
9655,CD8+,5226,19537
9656,CD8+,5227,19414
9657,CD8+,5229,18866
9658,FOXP3-CD4+,5241,19461
9659,CD8+,5248,19376
9660,CD8+,5250,19522
9661,CD8+,5260,18613
9662,CD8+,5265,18910
9663,FOXP3-CD4+,5265,18960
9664,CD8+,5268,19542
9665,FOXP3-CD4+,5271,18947
9666,CD8+,5273,18632
9667,CD8+,5274,18822
9668,FOXP3-CD4+,5276,19425
9669,FOXP3-CD4+,5287,18688
9670,CD8+,5294,18878
9671,CD8+,5296,19467
9672,CD8+,5305,19489
9673,CD8+,5308,18900
9674,FOXP3-CD4+,5313,18911
9675,CD8+,5318,18049
9676,CD8+,5318,18661
9677,FOXP3-CD4+,5319,19526
9678,CD8+,5327,18851
9679,FOXP3+CD4+,5331,18789
9680,CD8+,5339,19440
9681,CD8+,5351,18122
9682,CD8+,5351,19528
9683,CD8+,5354,18189
9684,FOXP3-CD4+,5354,18490
9685,CD8+,5362,19519
9686,FOXP3-CD4+,5373,18235
9687,CD8+,5374,18054
9688,CD8+,5376,18650
9689,FOXP3-CD4+,5377,18249
9690,CD8+,5377,19461
9691,FOXP3-CD4+,5378,18358
9692,CD8+,5380,19485
9693,CD8+,5382,18337
9694,FOXP3-CD4+,5382,18623
9695,CD8+,5394,18687
9696,FOXP3-CD4+,5396,18120
9697,CD8+,5396,18842
9698,FOXP3-CD4+,5397,18035
9699,CD8+,5401,19557
9700,CD8+,5404,18784
9701,CD8+,5407,18558
9702,CD8+,5418,18565
9703,CD8+,5423,19508
9704,CD8+,5430,18871
9705,CD8+,5433,18808
9706,FOXP3-CD4+,5443,18079
9707,CD8+,5446,19548
9708,FOXP3-CD4+,5450,18436
9709,FOXP3-CD4+,5452,18743
9710,FOXP3-CD4+,5452,19677
9711,CD8+,5456,18619
9712,CD8+,5467,18533
9713,FOXP3-CD4+,5475,18418
9714,FOXP3-CD4+,5476,19554
9715,FOXP3-CD4+,5478,18873
9716,CD8+,5480,18691
9717,CD8+,5488,19541
9718,CD8+,5510,18628
9719,FOXP3-CD4+,5516,18349
9720,CD8+,5522,18869
9721,CD8+,5526,18028
9722,CD8+,5526,18688
9723,FOXP3-CD4+,5530,19524
9724,CD8+,5532,18805
9725,CD8+,5535,19500
9726,CD8+,5541,18384
9727,CD8+,5541,18414
9728,CD8+,5557,18343
9729,CD8+,5558,18441
9730,CD8+,5559,18169
9731,FOXP3-CD4+,5562,18393
9732,FOXP3-CD4+,5563,18461
9733,CD8+,5568,18704
9734,CD8+,5568,18736
9735,FOXP3-CD4+,5569,18354
9736,FOXP3-CD4+,5571,18373
9737,CD8+,5572,18407
9738,CD8+,5575,18846
9739,FOXP3-CD4+,5584,18081
9740,CD8+,5584,18095
9741,CD8+,5588,18338
9742,FOXP3-CD4+,5592,18672
9743,CD8+,5592,19560
9744,FOXP3-CD4+,5595,18433
9745,FOXP3-CD4+,5598,18071
9746,CD8+,5598,18268
9747,CD8+,5599,19504
9748,CD8+,5600,18296
9749,FOXP3-CD4+,5604,18171
9750,CD8+,5614,18694
9751,CD8+,5616,18312
9752,CD8+,5626,18059
9753,CD8+,5630,18665
9754,CD8+,5633,18457
9755,CD8+,5634,19577
9756,CD8+,5638,18809
9757,FOXP3-CD4+,5641,18334
9758,CD8+,5650,18019
9759,FOXP3-CD4+,5654,18144
9760,CD8+,5654,18288
9761,CD8+,5656,18760
9762,FOXP3-CD4+,5657,18519
9763,CD8+,5660,19513
9764,CD8+,5665,18853
9765,CD8+,5669,18440
9766,CD8+,5676,19593
9767,FOXP3-CD4+,5679,19645
9768,FOXP3-CD4+,5683,18488
9769,CD8+,5687,18029
9770,CD8+,5688,18637
9771,CD8+,5694,18690
9772,FOXP3-CD4+,5698,18802
9773,CD8+,5699,18040
9774,CD8+,5699,18859
9775,FOXP3-CD4+,5701,18728
9776,CD8+,5704,18643
9777,CD8+,5707,18266
9778,CD8+,5719,18605
9779,CD8+,5721,18765
9780,FOXP3-CD4+,5722,18509
9781,CD8+,5728,18637
9782,FOXP3-CD4+,5728,19793
9783,CD8+,5730,18239
9784,CD8+,5732,18723
9785,CD8+,5732,18739
9786,FOXP3-CD4+,5738,18944
9787,FOXP3-CD4+,5738,19482
9788,CD8+,5739,18222
9789,CD8+,5739,18518
9790,FOXP3-CD4+,5742,19775
9791,CD8+,5745,19523
9792,CD8+,5749,18582
9793,CD8+,5754,18910
9794,CD8+,5755,18731
9795,CD8+,5757,19615
9796,CD8+,5759,18459
9797,FOXP3-CD4+,5760,19461
9798,FOXP3-CD4+,5764,18756
9799,CD8+,5764,19502
9800,CD8+,5765,18208
9801,CD8+,5770,18624
9802,CD8+,5772,18573
9803,CD8+,5772,18605
9804,CD8+,5773,18685
9805,FOXP3+CD4+,5773,18834
9806,CD8+,5773,19570
9807,CD8+,5776,19497
9808,FOXP3-CD4+,5780,18392
9809,CD8+,5788,18563
9810,FOXP3-CD4+,5789,19432
9811,CD8+,5789,19515
9812,CD8+,5789,19650
9813,FOXP3-CD4+,5790,18817
9814,CD8+,5795,18947
9815,CD8+,5796,19666
9816,CD8+,5798,18791
9817,FOXP3-CD4+,5801,18384
9818,CD8+,5808,18693
9819,FOXP3-CD4+,5809,18586
9820,FOXP3-CD4+,5809,18889
9821,FOXP3-CD4+,5809,19543
9822,FOXP3-CD4+,5811,19441
9823,CD8+,5812,19588
9824,CD8+,5814,18503
9825,FOXP3-CD4+,5823,18539
9826,FOXP3-CD4+,5823,19686
9827,CD8+,5826,18672
9828,CD8+,5829,18555
9829,FOXP3-CD4+,5829,19523
9830,FOXP3-CD4+,5831,19080
9831,CD8+,5832,18986
9832,FOXP3-CD4+,5833,18772
9833,FOXP3-CD4+,5836,18287
9834,CD8+,5836,18530
9835,CD8+,5840,18183
9836,CD8+,5841,18608
9837,CD8+,5842,18860
9838,CD8+,5843,18661
9839,CD8+,5845,19643
9840,CD8+,5846,18586
9841,FOXP3-CD4+,5846,18732
9842,CD8+,5847,18460
